id,name_cn,rank,total,total_score,prob_score,simp_score,conf_score
95642,いただきっ!セーエキ,5866,197,-35140,-1164.1365,-1890,-6081.392
95643,BUST TO BUST－ちちはちちに－,6849,89,-40978,-1971.9431,-2997,-8755.9392
95646,もう挟まずにはいられない ~星にお願いしたらこんなにおっきくなっちゃった!~,6111,145,-39114,-1571.7386,-2222,-7536.531
95679,每度！浦安铁筋家族,4739,221,-37822,-734.0317,-1297,-5038.9847
95780,熊出没之夺宝熊兵,6887,88,-20743,-1014.9136,-1347,-4455.6086
95784,乐高大电影,1726,245,12392,1027.143,2003,3867.5971
95788,天才眼镜狗,5272,134,-23281,-880.039,-1488,-4335.3725
95789,哆啦A梦：新·大雄的大魔境~贝可与5人探险队~,2655,332,0,0.0,0,0.0
95791,世界第一初恋?横泽隆史的场合?,2456,403,0,0.0,0,0.0
95794,蜡笔小新 决一胜负！逆袭的机器人爸爸,627,442,0,0.0,0,0.0
95796,驯龙高手2,3057,735,-33440,683.7393,1144,703.4459
95799,精灵宝可梦XY-破坏之茧与蒂安希,5544,325,0,0.0,0,0.0
95800,哆啦A梦：伴我同行,1343,2012,151332,2838.1434,4716,19706.8281
95803,魁拔Ⅲ 战神崛起,2712,599,0,0.0,0,0.0
95804,秦时明月大电影之龙腾万里,7165,272,0,0.0,0,0.0
95805,女神异闻录3 剧场版 第二章 仲夏骑士之梦,3698,422,0,0.0,0,0.0
95806,宇宙兄弟#0,882,112,0,0.0,0,0.0
95807,少女与战车 剧场版,73,4930,0,0.0,0,0.0
95809,剧场版 心理测量者,1638,2488,0,0.0,0,0.0
95810,龙之谷：破晓奇兵,3381,310,-30254,-374.0354,-748,-3256.4088
95824,暗芝居 第二季,5555,809,-152844,-1271.7612,-2300,-12790.6111
95825,剑灵,7569,500,-261120,-4374.738,-5791,-30555.4008
96113,山贼的女儿罗妮娅,4930,98,-27620,-1108.8603,-1795,-5359.7156
96130,少女与战车 这次是真正的安齐奥战！,1082,2072,257483,3198.7009,5036,25871.6327
96167,了不起的狐狸爸爸,652,253,41446,1873.7188,3086,8510.0103
96340,幸福的科学,7657,97,-49451,-2374.5039,-2656,-10485.0213
96600,圣剑使的禁咒咏唱,7572,1364,-618640,-4614.8642,-6499,-45780.908
96643,第八届东方M-1漫才大赛,1010,135,7965,529.5758,949,2065.3279
96645,第一届东方M-1漫才大赛 重制版,1050,121,10802,706.1271,1222,2755.053
96668,刺客信条：余烬,1788,119,1970,295.0458,465,901.4819
96759,神厨小福贵,3343,486,-32324,171.2802,233,-1450.2471
96787,火星异种,6308,1188,-271152,-1660.7556,-3006,-18681.9641
96788,火星异种 Bugs2号编,5264,319,-89475,-1324.1864,-2338,-10147.6721
96849,蓝雨伞,2299,114,2481,484.1957,883,1425.5274
96861,金田一少年事件簿R,3558,424,-54088,-623.0129,-1024,-5525.6923
96893,寻宝的暑假,2629,350,-2202,391.9686,688,1141.7557
96918,ALDNOAH.ZERO,3409,4958,-194402,655.4713,1189,119.207
96977,TRINITY SEVEN 七人魔法使,6617,2149,-553871,-2364.5659,-3969,-30770.4925
97014,罪恶王冠,4840,10664,0,0.0,0,0.0
97045,龙珠改 魔人布欧篇,1043,536,65578,2234.2618,3781,11655.3318
97112,超有病 勇者传说,4554,112,-23562,-849.8752,-1596,-4315.3991
97197,某科学的超电磁炮S OVA,2886,1652,-107110,421.7437,730,-1746.7865
97288,剧场版 空之境界 未来福音,385,4135,0,0.0,0,0.0
97305,剧场版 空之境界 未来福音 extra chorus,533,3116,472399,4049.5801,6138,38153.2156
97447,天降美食2,4449,82,-17173,-741.4273,-1277,-3462.5719
97477,十字路口,2226,1546,27793,1875.8694,2960,10186.7965
97550,乳色吐息,5094,327,-36826,-866.1102,-1517,-5239.7944
97553,鬼畜  ～母姉妹調教日記～,3986,254,0,0.0,0,0.0
97561,南之岛的德拉酱,5027,198,-47280,-802.6741,-1433,-5918.0106
97706,偷·窥·的·小·洞,5396,553,0,0.0,0,0.0
97716,请问您今天要来点兔子吗？,1182,6066,0,0.0,0,0.0
97825,简单易懂的魔法科！,7153,151,-88163,-2940.5084,-3990,-15329.2116
97927,搞姬日常,6176,2105,-488515,-2255.3201,-3927,-28253.8493
97943,侵略！！乌贼娘 OAD,2051,707,0,0.0,0,0.0
98217,监督不行届,3733,674,-46151,455.4112,848,-819.6937
98286,三坪房间的侵略者！,4893,2689,-362928,-742.6419,-1201,-15054.6565
98294,偶像活动 剧场版,2019,93,8864,629.2861,1210,2369.0458
98367,中国惊奇先生,5661,360,-77119,-1481.7126,-2573,-9892.0094
98371,某科学的超电磁炮 OVA,1732,3805,36098,1807.4366,2973,12645.7096
98638,命运九重奏,6093,297,-86314,-1673.4859,-3023,-11224.9491
98693,约会大作战 OAD,3926,1627,-204744,-625.7955,-1118,-10559.1732
99116,幕末摇滚,6858,209,-58732,-1679.2641,-2829,-9434.3259
99505,玻璃之唇,7436,1510,-540985,-3518.6465,-5736,-37149.1694
99538,日常系的异能战斗,4336,3289,-299028,4.2657,99,-8236.3492
99627,机器人少女Z,2267,705,0,0.0,0,0.0
99740,M3～黑色之钢～,7393,700,-290322,-3278.7121,-5295,-27515.6736
99748,美妙天堂,598,225,49197,1894.0678,3371,9270.6519
99796,摇曳百合 夏日时光！,1026,1884,185647,2610.2932,4196,20108.9503
99806,少年好莱坞,6060,139,-39096,-1380.9821,-2457,-7065.087
99810,旋风管家 OAD,4386,298,-64423,-723.6389,-1306,-6496.6404
99859,JOJO的奇妙冒险 总集篇,1373,270,8936,868.1148,1386,3204.0876
99889,精灵宝可梦XY特别篇 最强Mega进化,3481,275,-14513,323.3887,403,-139.4598
99906,史上最强弟子兼一 暗之袭击,3457,135,-21113,-478.552,-892,-3100.2834
99925,圣痕炼金士OAD 女帝的肖像,5895,219,-86476,-1815.6588,-2858,-11782.2287
99926,Code Geass 反叛的鲁路修 暗黑的背叛,1606,456,26411,1380.4244,2301,6389.7956
99927,天使的心跳！,835,14428,0,0.0,0,0.0
99941,无头骑士异闻录×2 承,1240,4001,261216,2724.6225,4416,24481.8492
99952,Code Geass 反叛的鲁路修R2 零之镇魂曲,1453,506,29555,1287.7074,2295,6346.5712
99962,战国BASARA Judge End,6599,257,-86256,-2023.8335,-3212,-12405.4086
100021,やりマン不動産 おすすめ物件はコ?チ?ラ ～女社長はいつも空室あり～,7414,135,-70267,-2665.9078,-3611,-13171.7745
100022,巨乳家族催眠,5614,261,-48412,-1490.0425,-2485,-7997.6404
100023,被盯上的女神天使安杰尔蒂亚 ～被保护的人们背叛～,7213,214,-90605,-2729.6978,-3955,-14906.6836
100024,魔法少女接吻后会变身,7338,74,-46104,-2203.8283,-3120,-9839.1288
100025,ラブesエム THE ANIMATION,6860,148,-56909,-1987.9292,-3175,-10186.0509
100040,天体的秩序,4258,2569,-285634,-521.991,-888,-11521.0497
100205,新妹魔王的契约者,6953,2506,-688097,-2863.1311,-4591,-37306.4138
100227,银仙,2825,1821,-54135,831.5327,1567,2101.1458
100378,高达G之复国运动,2961,964,0,0.0,0,0.0
100403,路人女主的养成方法,1735,10451,257385,2237.8283,3776,24774.5798
100405,HELLO!! 黄金拼图,1383,2059,144832,2146.0173,3418,15882.681
100437,鲁邦三世 次元大介的墓标,656,564,104383,3011.5732,4753,16752.6245
100443,东京残响,1888,5261,105808,2017.242,3610,16679.6665
100444,四月是你的谎言,233,12040,1400730,4459.991,6814,64120.0032
100447,虐杀器官,2379,1002,26514,1453.8294,2772,7552.9447
100448,和谐,3336,1080,-56148,624.4335,1129,330.1465
100449,月刊少女野崎君,372,13231,1435845,4271.3857,6449,64607.6903
100450,在盛夏等待 特别篇,3044,641,-27805,678.0974,1139,1246.5852
100451,金田一少年事件簿 死神病院杀人事件,2813,73,-8638,-297.7797,-566,-1589.8159
100498,白银的意志 ARGEVOLLEN,7284,408,-160432,-2454.9517,-4205,-18230.5009
100501,太空丹迪 第二季,96,2384,649449,5303.3699,7257,50433.3452
100511,黑执事 幽鬼城杀人事件篇,2117,489,-5,631.2052,1188,2331.9013
100517,记录的地平线 第二季,1697,3105,117750,1978.2377,3409,15187.0125
100526,黑执事 马戏团篇,1995,1165,1232,1122.0303,2102,4725.6455
100557,戏剧性谋杀,6700,479,-118177,-2362.3014,-3727,-15298.8692
100565,功夫兔与菜包狗,1115,362,25078,1331.1075,2448,5770.6356
100568,一骑当千 Extravaganza Epoch,6229,204,-89882,-1881.023,-3571,-12348.0203
100571,玻璃之花与崩坏的世界,6221,1447,0,0.0,0,0.0
100705,属性同好会 OAD,3507,439,-45256,-3.3619,-45,-2568.0512
100751,龙珠Z 神与神,3647,802,0,0.0,0,0.0
100763,波蕾特的椅子,2695,488,12020,1466.9449,2443,6011.5497
100799,天真无邪的乐园,6788,309,-129059,-2139.3159,-3479,-15445.8968
100857,未确认进行式 OAD,3595,568,-59064,240.8304,297,-2147.0744
100858,超时空要塞Δ,4859,2641,-312048,-517.2394,-1033,-12641.8865
100986,STRANGE+ 第二季,4180,330,-59918,-970.7509,-1767,-7041.5565
101102,骑士战场,6986,327,0,0.0,0,0.0
101153,学园怪物！～狼男少女不会屈服～,4556,55,-15773,-851.3275,-1352,-3609.3705
101162,鸟！鸟！鸟！,3984,139,-24279,-498.0995,-1007,-3428.2087
101185,飞机总动员,4021,54,-9323,-560.3275,-914,-2249.3082
101195,漫研部～妄想突变～,4135,298,-42930,-461.5677,-980,-4291.101
101266,剧场版 进击的巨人 前篇～红莲的弓矢～,3527,537,-50412,190.339,248,-2211.38
101267,剧场版 进击的巨人 后篇～自由之翼～,2802,452,-19661,545.7213,902,672.0744
101268,12岁。,6277,194,-81906,-2122.7851,-3302,-12457.2021
101322,REPLY 滨虎,6666,791,-210783,-2153.2077,-3810,-18932.8763
101375,潜行吧！奈亚子W  OVA,3991,860,-105729,-43.4864,-109,-4970.1475
101399,偶像大师 灰姑娘女孩,2444,2312,-5000,1324.9802,2256,6993.4339
101437,忍者杀手,867,1419,169688,2965.0556,5211,20234.3679
101442,悠哉日常大王 Repeat,230,4679,882335,4826.1883,6944,54004.5549
101518,狼少女与黑王子,5648,931,-188176,-1558.858,-2772,-15307.4073
101737,高达之环,6092,80,-34620,-1428.5726,-2471,-6826.8546
101762,尸兄,6499,697,0,0.0,0,0.0
101784,世嘉硬件女孩,3842,331,-41717,-513.1053,-1117,-4464.7384
101799,猫和老鼠2014 第一季,2464,295,-5529,178.2861,284,91.8591
101820,七大罪,1734,3790,164853,2196.6453,3522,18567.0361
101994,某僵尸少女的灾难,7617,200,-153462,-4021.6884,-5338,-23327.5749
101999,奶油柠檬 第一部分 媚?妹?Baby,5349,85,-15711,-628.0668,-968,-3092.316
102000,奶油柠檬 第二部分 冲突升级 今晚重口味,3892,61,-8499,-377.0265,-669,-1773.8656
102134,我的青春恋爱物语果然有问题 续,1038,10023,492254,2712.014,4565,32513.084
102140,对魔导学园35试验小队,6830,1405,-435037,-2756.1518,-4623,-29571.1527
102141,ALDNOAH.ZERO,3409,4958,0,0.0,0,0.0
102427,潜行吧！奈亚子 OVA,3368,820,-53031,532.5648,826,-235.2258
102552,姐姐的妄想日记 霭子姐那即使从本篇中跑出来也停不下来的独角戏,6559,208,-95790,-2116.2822,-3350,-13460.1953
102694,修业魔女璐璐萌,4791,655,-84283,-346.4254,-564,-5590.3114
102774,百日红,1850,297,34946,1754.6732,2890,7923.7249
102797,夫妻成长日记,4959,69,-15164,-656.7821,-915,-3077.5797
103023,枪与假面舞会,7591,465,-295567,-4367.3439,-5665,-32393.9336
103127,电器街的漫画店,3099,2276,-141611,332.1046,650,-2718.9106
103152,被这么温柔地对待了,7419,92,-51586,-2429.0302,-3273,-10884.8237
103160,大英雄狄青,4672,171,-34950,-982.7396,-1811,-5574.0443
103161,东方神娃,5679,139,-32603,-1158.3314,-1922,-5866.3581
103232,逃亡者·毛利小五郎,4880,100,-26401,-890.0715,-1582,-4698.0269
103247,フルエルクチビル,5098,197,-32923,-1133.3765,-1779,-5807.3456
103304,女神异闻录4 黄金版,3211,873,-45557,586.5696,887,89.4294
103470,鬼妈妈,1280,376,27501,1514.5112,2599,6486.1196
103671,信长协奏曲,1236,834,97641,2224.4904,3791,13752.3968
103718,哆啦A梦回来了,866,110,28871,1579.8971,2494,6606.5831
103731,指先案内人 汁だく接待 おかわり三杯目,6327,104,-24738,-1118.161,-1972,-5081.4332
103742,淫兽圣战 Twin Angel,3949,57,-1547,-106.4319,-44,-396.1703
103743,淫兽圣战XX,3021,52,2356,155.5294,357,603.6069
103809,新网球王子 OVA 对战Genius10,4485,164,-28706,-844.8993,-1455,-4714.2447
103810,何时搅了荷包蛋的黄？,3913,915,-82067,-37.8999,-111,-4247.7907
103811,虫奉行OVA,4424,85,-31510,-1181.9425,-2082,-5911.7061
103812,青春之旅 OAD,3764,380,-52869,-219.9903,-424,-4016.8961
103813,LOVE STAGE!! OAD,3657,115,-16623,-587.2558,-1070,-3012.525
103824,望实与君雄,6348,244,-109840,-2173.8435,-3584,-14454.8537
103831,弥留之国的爱丽丝,4647,265,-40630,-412.0546,-733,-4038.2716
103889,命运九重奏,6093,297,0,0.0,0,0.0
103906,心理测量者 新编集版,460,1875,301394,3786.3165,6168,29661.2266
103971,本当にあった 女子○生 いけない秘密のアルバイト 明日香,7154,125,-56161,-2159.0283,-3221,-10606.7943
104086,水母食堂,6408,109,-56908,-1952.5702,-2996,-10167.5297
104138,我家浴缸的二三事,5352,1027,-183803,-1836.1134,-3363,-16137.7789
104139,苹果核战记α,4193,140,-20776,-363.042,-750,-2780.196
104196,伪恋 OAD,2693,1640,-25982,1179.3212,1967,5235.3282
104219,棺姬嘉依卡 AVENGING BATTLE,4949,1388,-223657,-699.9804,-1247,-12050.4144
104249,艶美,7090,117,-43176,-1956.3226,-2794,-8915.6492
104337,圣娼女,6230,249,-53817,-1415.3233,-2400,-8204.9047
104338,らぶコロン,6996,150,-55753,-1904.404,-3177,-9863.7621
104343,およめさまHONEYDAYS?,7248,105,-53428,-2228.054,-3210,-10570.0184
104346,ぱいずりチアリーダーVS搾乳応援団！,6076,133,-35532,-1401.6747,-2155,-6779.0828
104348,恋愛不要学派 THE ANIMATION,6394,167,-40848,-1440.4811,-2275,-7326.7246
104349,新·圣黑木耳学园援交日记,7286,140,-62228,-2245.2315,-3490,-11351.7791
104350,食客,7227,155,-66419,-2163.849,-3425,-11441.8338
104352,恋乳ているず THE ANIMATION,6762,117,-47462,-1840.6158,-2909,-9008.1162
104354,おしゃぶりアナウンサー,5620,135,-28356,-1208.1975,-1859,-5654.3837
104359,天然恋色アルコール,5838,149,-30926,-1167.8036,-1879,-5743.1304
104420,棺姬嘉依卡 AVENGING BATTLE OVA,3509,399,-37252,154.1846,166,-1724.1572
104468,飙速宅男 GRANDE ROAD,1452,670,68025,1861.6754,3254,10741.5304
104521,探险活宝 第六季,585,106,7545,482.9089,902,1883.9999
104569,头文字D Final Stage,925,708,88658,2425.2818,3972,13775.8658
104591,妄想学生会＊ OAD,818,1654,257226,3135.5563,4910,25117.1803
104661,无翼鸟,2909,83,-3177,-8.2308,-35,-349.4992
104878,爱·天地无用！,5684,181,-69134,-1713.1507,-3028,-10334.3722
104879,黑白小姐 OVA 足球篇,5784,311,-110452,-1591.9379,-2664,-12320.9052
104906,境界触发者,4190,798,-95015,-543.8984,-1235,-6925.9856
104908,漫画家和助手 OVA,3599,967,-81370,282.1058,452,-2191.0978
104949,黑子的篮球 第三季,3727,1362,-87260,464.3753,823,-1582.721
105068,扶她部,5358,277,0,0.0,0,0.0
105075,血界战线,1014,6057,453355,2986.2858,5163,32206.7054
105155,情热传说～导师的黎明～,5528,527,-135226,-1366.6448,-2471,-12465.2711
105191,鬼灯的冷彻 OAD,1526,457,42151,1502.6153,2626,7912.2781
105214,BUDDY COMPLEX 完结篇 -回到那片天空的未来-,5449,504,-98694,-952.3787,-1885,-9125.7811
105255,希德尼娅的骑士 第九惑星战役,359,3265,662317,4716.6245,6790,47405.7667
105278,玉响～more aggressive～ OVA,1550,332,45781,1694.2496,3064,8621.514
105297,变态王子与不笑猫。,3259,6169,0,0.0,0,0.0
105426,关于完全听不懂老公在说什么的事,2469,5122,-81922,1296.7698,2177,7429.8074
105543,如果她的旗帜被折断了 OAD,6330,339,-145967,-2326.4691,-3773,-16921.3143
105592,天行九歌之空山鸟语,2363,285,-5500,359.824,643,662.3961
105770,酷装置系列,3152,54,1957,166.5824,456,575.8033
105781,梅伊与小猫巴士,3260,59,-5570,-152.403,-397,-942.43
105793,世嘉硬件女孩,3842,331,0,0.0,0,0.0
105823,一千零一夜,3190,98,0,0.0,0,0.0
105830,克娄巴特拉计划,3420,81,0,0.0,0,0.0
105875,高达创战者TRY,5674,823,-130338,-831.548,-1440,-9880.1232
105951,山田君与7个魔女 OAD,4540,701,-111529,-439.0104,-842,-7194.0067
105969,幸腹涂鸦,2929,1541,-50407,749.2073,1324,1867.0282
106025,玩具总动员之惊魂夜,3197,59,0,0.0,0,0.0
106059,儿童的时间,5389,111,-21116,-932.1187,-1863,-4310.3184
106060,剧场版 约会大作战 万由里裁决,6462,2188,-556601,-2753.6647,-4485,-32874.4651
106207,虫师 续章 第2期,29,2891,788860,5938.2884,7460,57719.054
106212,High School D×D BorN,4104,1552,-190136,-350.6323,-648,-8685.8853
106220,极黑的布伦希尔特,6723,3607,0,0.0,0,0.0
106239,电影 Happiness Charge 光之美少女！人偶之国的芭蕾舞者,1922,145,3259,406.5739,703,1340.3873
106292,伊斯卡,7603,916,-486517,-5040.2453,-6614,-43202.0951
106294,水手服心疗妻科,6177,63,-15314,-868.2034,-1409,-3557.4274
106314,选择扩散者WIXOSS,3684,1101,-80047,159.9561,297,-2630.4024
106329,游戏王 The Dark Side of Dimensions,1158,835,79775,2374.4409,3856,13084.5953
106464,在盛夏等待,2676,3273,0,0.0,0,0.0
106653,探险活宝 第一季,644,257,13497,796.3095,1386,3273.4675
106654,探险活宝 第二季,763,143,7206,499.8365,872,1905.5579
106655,探险活宝 第三季,567,132,8982,558.6131,1017,2216.3461
106656,探险活宝 第四季,542,129,9313,564.1451,1078,2259.5645
106688,佛兰德斯的狗,1074,205,0,0.0,0,0.0
106693,学园孤岛,2835,4928,-186177,809.6601,1527,1105.9879
106734,义妹,6104,68,-14851,-790.1816,-1377,-3353.4915
106818,暗杀教室,1448,6281,222432,2164.5724,3825,21146.7687
106834,机动战士高达桑,4310,680,-89500,-454.9019,-758,-6592.8075
106879,临时女友,6798,597,-209395,-2476.249,-4187,-20296.2684
106923,自杀专卖店,3046,143,-9042,-104.029,-215,-1079.5481
106948,机动战士高达桑,4310,680,0,0.0,0,0.0
106981,铳皇无尽的法夫纳,7416,1385,-560568,-4126.8006,-6002,-41012.8688
107020,ERO game！H和游戏性开发三味,2322,1113,0,0.0,0,0.0
107070,环太平洋：黑色禁区,7378,255,-107660,-2701.8611,-4022,-15887.6102
107099,苍蓝钢铁的琶音 DC,2970,820,-37230,648.9743,1041,850.9587
107100,苍蓝钢铁的琶音 Cadenza,1503,1099,115150,2176.8716,3677,14489.1483
107186,怪盗Joker,1914,178,-1102,172.522,295,335.0632
107193,虫师 续章,41,3333,0,0.0,0,0.0
107199,Love Live! 学园偶像 电影,1567,2179,70576,1819.7411,3190,11783.2152
107443,王牌御史,5865,268,-61072,-1552.7258,-2666,-9075.367
107454,多罗罗,2426,118,-3478,7.171,-27,-321.6638
107474,拂晓的尤娜,2750,1062,-16196,790.7097,1353,2630.21
107476,境界的彼方 -I'LL BE HERE- 过去篇,4368,1982,-276384,-653.6265,-1147,-12740.2294
107537,熊出没之过年,4105,146,-16036,-534.4881,-971,-2789.6774
107538,熊出没之年货,5827,109,-21135,-908.4421,-1372,-4217.8739
107543,攻壳机动队ARISE border:4 Ghost Stands Alone,3332,397,-28089,403.6064,673,-162.9815
107548,NO GAME NO LIFE 游戏人生,721,12285,0,0.0,0,0.0
107671,我被绑架到贵族女校当“庶民样本”,7273,2247,-711615,-3412.3379,-5421,-41110.1766
107677,我被绑架到贵族女校当“庶民样本”,7273,2247,0,0.0,0,0.0
107717,境界的彼方,3210,8462,-636,-56.2574,-102,-188.807
107740,短暂和平,1410,587,0,0.0,0,0.0
107833,境界的彼方,3210,8462,0,0.0,0,0.0
107835,ALDNOAH.ZERO 第二季,7325,3456,-903557,-3174.4287,-5722,-44033.3559
107917,对圣母玛利亚保密喔,1281,137,12026,819.2389,1297,3196.9309
107957,GANGSTA匪徒,3667,2283,-200278,109.5971,284,-6079.1206
107974,Fate/kaleid liner 魔法少女☆伊莉雅 2wei OAD,2677,951,-16633,988.422,1434,3582.2709
108009,红美与郁金香,6842,114,-68401,-2238.6956,-3386,-11860.7292
108010,音乐少女,6428,267,-95887,-1634.1846,-2839,-11728.5085
108011,机器人妈妈,6972,121,-71172,-2214.4532,-3507,-11994.8047
108012,秋之鼓点,3695,235,-24671,94.8235,90,-1491.9415
108015,绑架课,3856,56,-12171,-528.0838,-910,-2486.0687
108016,电焊工波力,2218,123,531,513.2596,862,1374.9521
108021,棋逢敌手,3676,98,-15594,-377.0295,-755,-2423.6037
108087,锡铁小兵,6606,52,-21233,-1185.2302,-1670,-4922.0818
108090,顽皮跳跳灯,4075,86,-10521,-189.8505,-369,-1497.5252
108093,哆啦A梦：大雄的宇宙英雄记,5841,220,-59996,-1250.519,-2109,-8262.5764
108106,境界的彼方,3210,8462,0,0.0,0,0.0
108247,堀桑与宫村君,2493,1001,0,0.0,0,0.0
108376,东京残响,1888,5261,0,0.0,0,0.0
108377,空战魔导士候补生的教官,7595,1173,-562501,-4696.4372,-6339,-44091.7261
108378,再来一次好吗?,6303,161,-41429,-1461.6752,-2361,-7425.7562
108438,龙珠Z 复活的F,7075,524,-185578,-2568.582,-4256,-19956.1361
108494,暗杀教室 Episode:0 相遇的时间,3899,619,-94847,-345.3444,-621,-6207.7132
108514,变态！,6347,266,-81424,-1579.4589,-2757,-10613.85
108554,兰斯01 寻找小光 THE ANIMATION,1783,878,38176,1070.5651,1879,6589.2143
108561,特別授業3SLG THE ANIMATION,6380,197,0,0.0,0,0.0
108595,钻石王牌 OAD,1854,133,1234,413.5925,749,1205.3172
