id,name_cn,rank,total
3016,南家三姐妹 饭后甜点,1315,1195
3018,守护甜心!派对!,6387,496
3019,精灵宝可梦,437,2758
3020,精灵宝可梦 超世代,987,869
3021,精灵宝可梦 钻石&amp;珍珠,752,771
3022,剧场版 精灵宝可梦：超梦的逆袭,744,1218
3023,剧场版 精灵宝可梦：梦幻的精灵宝可梦  洛奇亚爆诞,1432,752
3024,剧场版 精灵宝可梦：结晶塔的帝王,3112,601
3025,剧场版 精灵宝可梦：时拉比 穿梭时空的相遇,2531,682
3026,剧场版 精灵宝可梦：水都的守护神 拉帝亚斯与拉帝欧斯,876,904
3027,剧场版 精灵宝可梦超世代：七夜的许愿星 基拉祈,1919,615
3028,剧场版 精灵宝可梦超世代：裂空的访问者 代欧奇希斯,3065,589
3029,剧场版 精灵宝可梦超世代：梦幻与波导的勇者 路卡利欧,1578,692
3030,剧场版 精灵宝可梦超世代：宝可梦保育家与苍海的王子 玛纳霏,3408,473
3031,剧场版 精灵宝可梦DP：帝牙卢卡VS帕路奇犽VS达克莱伊,1991,582
3032,剧场版 精灵宝可梦DP：骑拉帝纳与冰空的花束 洁咪,2619,529
3033,剧场版 精灵宝可梦DP：阿尔宙斯 超克的时空,3552,465
3054,大魔法峠,1478,694
3055,永恒传说,5907,67
3059,扑杀天使朵库萝,3085,875
3060,扑杀天使朵库萝2,2924,657
3067,飞跃巅峰2！,148,2998
3070,濑户的花嫁 OVA,1344,1078
3090,同人WORK,5212,243
3091,萌单,5992,413
3100,不公正抽签 OVA,5608,230
3102,不公正抽签,6446,382
3110,灼眼的夏娜S,2255,2400
3113,机动战士高达UC,595,2885
3128,数码宝贝大冒险,91,6001
3129,数码宝贝大冒险02,3096,1638
3130,数码宝贝驯兽师之王,300,1805
3131,数码宝贝无限地带,1317,1156
3132,数码宝贝拯救者,4149,503
3133,数码宝贝大冒险 滚球兽的诞生,610,1098
3134,数码宝贝大冒险 我们的战争游戏!,504,1191
3135,数码宝贝大冒险02 前篇：暴龙旋风登陆 危机再现!!/后篇：超绝进化!!黄金装甲最强之力!,3469,294
3136,数码宝贝大冒险02 超恶魔兽的反击,3018,360
3137,数码宝贝驯兽师之王 冒险者的战斗,3646,232
3138,数码宝贝驯兽师之王 暴走的数码列车,2697,311
3139,数码宝贝无限地带 古代数码宝贝复活,3654,304
3140,数码宝贝拯救者 究极力量!爆裂模式发动,5434,116
3141,数码宝贝X进化,2104,430
3148,咕噜咕噜魔法阵,1215,260
3149,咕噜咕噜魔法阵 心跳传说,1196,178
3151,阿童木,4405,286
3152,备长炭,2708,530
3153,银魂 JUMP动画巡回展 2005,342,665
3156,结界师,1979,742
3157,植木的法则,2422,449
3158,空罐少女！千罐一发！？温泉危机,6517,212
3164,抓鬼天狗帮,3917,370
3166,超时空要塞,320,1172
3167,超时空要塞II 再爱一次,5043,208
3168,超时空要塞Plus,357,980
3169,超时空要塞7,700,661
3170,超时空要塞 ZERO,1058,811
3172,超时空要塞 可曾记得爱,184,1539
3173,超时空要塞 Flash Back 2012,1775,274
3174,超时空要塞7 银河在呼唤我,1624,288
3175,超时空要塞 Dynamite 7,778,330
3179,千子,2398,1312
3180,天使特警2,5537,159
3182,虎子 OAD Extra虎,3918,69
3183,文学少女 剧场版,4828,1392
3188,奇幻旅程,1354,125
3190,第一小队,6786,222
3206,Front Innocent,1101,1154
3228,宵星传说～首鸣～,1501,510
3241,吸血鬼同盟,5119,1349
3270,怪谈餐馆,4100,270
3271,偶像大师 XENOGLOSSIA,6022,429
3275,降世神通：最后的气宗 第一季,471,669
3283,超级机器人大战OG 圣战,5142,237
3284,超级机器人大战OG THE ANIMATION,5138,120
3287,日式面包王,2032,478
3291,热带雨林的爆笑生活,404,2050
3292,热带雨林的爆笑生活DELUXE,449,862
3293,热带雨林的爆笑生活FINAL,435,828
3294,十兵卫2 西伯利亚柳生的反击,2985,101
3302,福音战士新剧场版：破,32,10856
3304,神枪少女,392,1820
3305,交涉人勇午,2792,77
3324,心灵游戏,173,1485
3325,出包王女 OVA,2490,1827
3326,笨蛋，测验，召唤兽,1259,8358
3327,鹡鸰女神～Pure Engagement～,4942,879
3340,名侦探柯南,607,6967
3341,魔法老师涅吉！～另一个世界～,2138,242
3359,亲吻姐姐OAD,2788,2001
3360,青之文学,769,2052
3369,藏獒多吉,2987,223
3375,凉宫春日的消失,22,14796
3385,青之文学,769,2052
3387,EVA爆笑学园,3600,664
3393,I&quot;s Pure,2701,450
3394,I&quot;s 夏日物语,6735,89
3395,魔法使的条件,4350,244
3400,除魔维纳斯,6930,173
3407,仙境传说,6369,232
3410,AIR 剧场版,4792,989
3413,今天的五年二班,1889,947
3416,月面兔兵器米娜,5384,233
3417,圣光之翼,6142,82
3420,威尔贝鲁物语～威尔贝鲁的姐妹～ 第一幕,4260,77
3421,五星物语 剧场版,806,580
3422,犬神,3119,466
3423,剧场版 空之境界 第七章 杀人考察（后）,186,6501
3424,电波系彼女,1920,1092
3425,火影忍者,909,4924
3428,爆漫王。,249,5239
3429,御伽草子,4197,135
3444,神隐之狼,6756,1346
3446,管家后宫学园,6130,1258
3447,天使的心跳！,835,14427
3449,守护猫娘绯鞠,5860,1774
3471,刀语,526,3615
3473,青春CUP,6949,383
3477,空之音,3384,1733
3478,交响情人梦Finale,302,1548
3479,圣痕炼金士,6335,1766
3482,搞笑漫画日和＋,525,2057
3484,Fate/stay night UNLIMITED BLADE WORKS,2758,4667
3485,魔法少女奈叶 The MOVIE 1st,677,1479
3489,魔女猎人,2392,467
3495,秋日天空 OAD,4729,994
3498,间奏曲,4598,170
3499,机动警察 十三号废弃物,1288,540
3514,秋日天空 OAD,4729,994
3515,火球,1571,488
3532,神枪少女 -IL TEATRINO-,5550,563
3547,冥王计划志雷马,3843,256
3553,∀高达,82,1657
3554,剧场版∀高达I 地球光,1765,211
3555,剧场版∀高达II 月光蝶,1312,205
3603,苍之瞳的少女,3516,251
3612,神圣十月,6340,134
3618,棒球大联盟 剧场版 友情的一球,1666,66
3619,女生万岁 first season,6518,307
3620,京极夏彦 巷说百物语,2646,302
3621,魔神坛斗士,1213,496
3622,向阳素描×☆☆☆,564,1001
3624,剧场版 精灵宝可梦DP：阿尔宙斯 超克的时空,3552,465
3625,火影忍者疾风传,911,4304
3626,李献计历险记,400,1614
3627,回忆三部曲,154,2668
3628,名侦探柯南 天空的遇难船,5372,2518
3629,好想告诉你,603,4357
3630,东之伊甸 总集篇 Air Communication,3603,258
3631,东之伊甸 剧场版I The King of Eden,1667,1983
3632,东之伊甸 剧场版II Paradise Lost,2116,1639
3633,机动新世纪高达X,3155,582
3637,真魔神 冲击！Z篇,1195,226
3640,极上！！超人气委员长,5940,68
3641,第一神拳 New Challenger,523,152
3642,甜甜私房猫 第二季,748,426
3652,西方善魔女,4904,75
3653,复仇天使,5275,57
3686,剧场版 CLANNAD,6233,1326
3688,悠久之翼2,175,4173
3689,悠久之翼,260,4802
3690,妹妹公主,5006,521
3697,贤治之春,747,218
3711,游戏王－怪兽之决斗GX,1984,1056
3712,限定少女。,3840,227
3731,灌篮高手 剧场版,1125,351
3732,灌篮高手 全国制霸吧！樱木花道,684,427
3733,灌篮高手 湘北最大的危机！燃烧吧樱木花道,1351,302
3734,灌篮高手 咆哮吧篮球员的灵魂！！花道和流川的灼热夏季,950,289
3743,血色花园,2761,156
3744,血色花园 -死之少女-,2648,55
3745,夜樱四重奏,5326,655
3751,再造基因,3989,169
3752,再造基因 OVA,3837,73
3754,金色的卡修,960,351
3755,西蒙,760,481
3758,魂狩,4367,260
3759,猫语少女,3060,80
3760,玩命游戏,5230,90
3761,超剧场版 Keroro军曹,2513,218
3762,超剧场版 Keroro军曹2 深海的公主,2585,223
3763,超剧场版 Keroro军曹3 Keroro 对 Keroro 天空大决战,2342,194
3764,超剧场版 Keroro军曹 龙勇士的逆袭,2812,148
3765,超剧场版 Keroro军曹 诞生！究极Keroro奇迹的时空之岛！！,2204,128
3766,机动战士高达 第08MS小队,244,2428
3767,天才麻将少女,777,4828
3768,Da!Da!Da!,1958,105
3769,幻影死神,1683,319
3773,闪电十一人,819,463
3774,轻音少女 第二季,132,12543
3777,管家后宫学园,6130,1258
3780,文学少女 今日的点心～初恋～,4252,758
3781,秀逗魔导士 剧场版,1871,175
3782,光环：传奇,4315,215
3783,但丁的地狱之旅：动画史诗,4798,74
3784,无头骑士异闻录,264,10603
3787,神枪少女 -IL TEATRINO- OVA,3634,214
3795,我家也有外星人,1890,303
3805,忏・再见绝望先生 番外地,547,888
3806,快要坏掉的八音盒,1357,2280
3809,星原战记,7543,81
3811,遥远时空中3 无尽的命运,6197,92
3815,天使特警,1456,250
3816,头文字D Fourth Stage,968,809
3819,阿凡提的故事,705,1309
3825,速写者,2420,682
3826,我叫MT 第二季,2394,336
3828,少女爱上姐姐,4054,943
3830,第四届东方M-1漫才大赛,719,336
3841,怪盗丽奈,4351,61
3843,BALDR FORCE EXE RESOLUTION,6689,155
3844,北斗神拳拉欧外传-天之霸王,3308,108
3846,钢琴之森,2353,722
3847,银发的阿基多,5788,325
3848,花丸幼稚园,1773,2128
3849,宝莲灯,1419,1752
3856,放风筝的人,3180,632
3859,茗记,2428,341
3865,我叫MT 第二季,2394,336
3867,搞笑漫画日和＋,525,2057
3891,破天荒游戏,5460,260
3892,赌博默示录,262,3546
3893,原罪的卡辛,639,496
3909,一骑当千,6121,801
3916,甲贺忍法帖,522,1695
3926,人机续篇,4402,82
3944,舞-乙HiME Zwei,3077,383
3948,舞-乙HiME 0～S.ifr～,2667,307
3952,王牌投手 振臂高挥,155,1777
3955,Fate/stay night TV总集篇,2657,1137
3960,DARKER THAN BLACK -黑之契约者- 外传,625,3387
3974,曙光少女,3170,131
3975,亡念之扎姆德,1022,1116
3992,光环：传奇,4315,215
3994,素描本,1134,450
3995,天元突破红莲螺岩 红莲篇,291,2402
3996,天元突破红莲螺岩 螺岩篇,129,2649
3997,翼神传说 多元变奏曲,1782,354
4006,钢铁天使胡桃,2982,102
4007,钢铁天使胡桃二式,4865,61
4008,ICE,6435,105
4010,剑豪生死斗,332,1005
4011,天使领域,3555,128
4013,DARKER THAN BLACK -黑之契约者- 外传,625,3387
4014,异邦人 无皇刃谭,289,3783
4016,墓场鬼太郎,3114,61
4019,四叠半神话大系,39,8973
4020,逆转监督,1556,546
4021,七彩的素描,3836,327
4025,阿拉蕾,978,555
4028,猫汤,604,1712
4035,摇滚新乐团,483,764
4038,疯狂约会美丽都,275,515
4039,全力兔子,4134,104
4040,傀儡师左近,3688,167
4041,立食师列传,1731,192
4042,祖先大人万万岁,213,625
4043,魁！！库洛马迪高校,837,322
4045,僵尸新娘,984,1193
4046,危险调查员,739,191
4047,随风舞月影兰,1270,316
4073,夏日大作战,325,8792
4074,晴天小猪,2405,409
4075,此时此刻的我,591,1096
4077,王牌投手 振臂高挥～夏日大会篇～,151,1328
4078,四叠半神话大系,39,8973
4079,无法逃离的背叛,6889,683
4100,东京魔人学园剑风帖 龙龙,4663,165
4101,东京魔人学园剑风帖 龙龙 第二幕,3491,93
4124,Heart Catch 光之美少女！,152,967
4125,茗记2-初织恋,4895,170
4140,库拉乌 幻之记忆,1560,305
4144,异度传说,6386,116
4146,Heart Catch 光之美少女！,152,967
4151,翼神传说 多元变奏曲,1782,354
4163,百变之星,88,1121
4164,鬼眼狂刀,5291,487
4182,我是御宅上班族,4946,116
4185,危险代理人,3905,227
4187,星空清理者,111,2871
4188,天使之卵,1502,842
4190,通灵王,1434,1273
4192,FREEDOM,2058,131
4193,NHK15个动画短片,710,1689
4195,幕末机关说,3500,194
4200,喜羊羊与灰太狼之虎虎生威,6424,391
4212,机动武斗传G高达,846,764
4213,机动战士高达ZZ,2527,1017
4214,圣母在上,476,1084
4215,圣母在上 春,421,750
4216,圣母在上 第3季,312,656
4217,我的女神,1441,889
4221,瓶诘妖精,4238,203
4235,神是中学生,1305,804
4237,兽爪,621,829
4240,永不消失的彩虹,6601,307
4242,邋遢大王奇遇记,1516,891
4243,光之美少女,1555,425
4244,大头儿子和小头爸爸,5969,647
4252,艾莉森与莉莉娅,3549,248
4255,迷糊餐厅,782,5427
4256,复苏的天空 -救援之翼-,1972,119
4263,渣和无用改革,3547,393
4264,忍者乱太郎 1期,944,462
4274,壳中少女 压缩,844,1818
4281,一骑当千 XTREME XECUTOR,5517,370
4282,书家,2696,262
4283,RAINBOW 少年犯之七人,805,1117
4284,亲吻姐姐,4019,3377
4285,闪光的夜袭,6867,317
4286,真・恋姬无双～少女大乱～,4430,554
4290,B型H系,5908,1732
4291,最后大魔王,6498,1501
4292,迷途猫OVER RUN,5720,1777
4293,棒球大联盟 第六季,802,172
4294,SD高达三国传,6196,250
4301,星界的纹章,422,491
4312,HEROMAN,5531,347
4313,会长是女仆大人,2875,3681
4315,薄樱鬼,5670,1370
4328,江户盗贼团五叶,579,1378
4330,魔术快斗,4141,1421
4361,洗濯屋しんちゃん,5713,358
4369,捉迷藏,3542,305
4370,爱的魔法,4470,376
4371,天上天下,5420,546
4372,我们的存在,1965,842
4374,少年阴阳师,3375,817
4380,重金属摇滚双面人,477,766
4383,圆盘皇女,4020,135
4384,圆盘皇女 十二月的小夜曲,3216,102
4390,由土里酱,3952,121
4394,电影 Fresh 光之美少女！玩具王国有很多秘密！？,2986,120
4395,电影 光之美少女 All Stars DX 大家都是朋友☆奇迹的全员大集合！,1398,192
4396,电影 光之美少女 Max Heart,3479,111
4397,电影 光之美少女 Max Heart 2 雪空的朋友,1190,140
4398,电影 光之美少女 Splash Star 千钧一发！,2320,96
4400,失落的宇宙,781,720
4406,罗德斯岛战记,612,792
4419,电影 Yes! 光之美少女5 镜之国的奇迹大冒险!,1310,151
4421,电影 Yes! 光之美少女5GoGo! 甜点王国中的欢乐生日♪,1658,131
4442,大铁人 地球静止之日,1216,128
4444,T.P.樱,5413,155
4450,黑塔利亚 第3期,1016,1248
4466,吸血姬美夕,1476,266
4471,爆裂天使,3681,184
4472,会长是女仆大人,2875,3681
4473,GA 艺术科美术设计班 OVA,1691,262
4475,银魂剧场版 新译红樱篇,375,3015
4480,仙乐传说 迪赛雅兰篇,2850,229
4482,机动战士高达F91,2932,889
4486,和殿下一起,1988,265
4501,荒川爆笑团,788,5822
4507,不思议游戏,3076,433
4528,书家,2696,262
4541,宝石宠物 Tinkle☆,2316,95
4542,迷糊天使,2631,226
4543,小公主优希,2122,99
4544,FORTUNE ARTERIAL -赤之约束-,5695,1495
4558,哆啦A梦：大雄的人鱼大海战,4669,342
4562,家庭教师HITMAN REBORN!,1063,2745
4583,机动战士高达 逆袭的夏亚,55,2524
4588,怪物王女,5421,363
4607,降世神通：最后的气宗 第二季,281,535
4608,降世神通：最后的气宗 第三季,245,543
4614,我叫MT 第三季,2429,272
4631,数码宝贝合体战争,5806,441
4634,银河天使,1459,211
4635,银河天使Z,1163,134
4653,天空战记,1071,290
4663,问答魔法学院,4922,109
4668,火影忍者疾风传 剧场版 火之意志的继承者,5121,719
4686,我要上太空,1813,93
4735,非凡的公主希瑞,4383,102
4768,四叠半神话大系,39,8973
4770,Code Geass 反叛的鲁路修,77,13865
4803,暗夜魔法使,6592,351
4829,萝莉的时间 OAD,3612,392
4830,萝莉的时间 2学期,3094,570
4840,一骑当千 Dragon Destiny,5725,518
4841,一骑当千 Great Guardians,5816,470
4843,圣斗士星矢,902,1442
4849,南方公园 第13季,548,200
4859,×××HOLiC 笼,426,1566
4866,Code Geass 反叛的鲁路修R2,104,11695
4871,课长之恋,2501,293
4873,狂野情人,2532,306
4882,高机动幻想 ～新结行军歌～,2769,130
4883,×××HOLiC 笼,426,1566
4884,星游记,367,1705
4887,奏光之Strain,4572,216
5016,ONE～辉之季节～,6893,272
5017,ONE～辉之季节～ True Stories,5855,273
5087,弃宝之岛：遥与魔法镜,2547,156
5109,灼眼的夏娜炭,2642,1238
5118,阿基拉,303,3621
5120,我是御宅上班族,4946,116
5230,洛克人EXE Season,3125,74
5332,咎狗之血,7624,758
5365,蔷薇少女 序曲,1599,1272
5378,机动战士Z高达 星之继承者,869,687
5393,海贼王 强者世界 前传,1353,656
5421,勇者的故事,3782,154
5425,绝爱,1618,256
5426,足球小将,1710,904
5428,美少女战士R,1591,352
5430,苍之流星SPT雷兹纳,1492,112
5431,狼雨 OVA,1632,204
5432,美少女战士S,1246,327
5433,美少女战士SuperS,1524,249
5434,美少女战士Sailor Stars,1243,328
5435,美少女战士R剧场版 花朵的约定,1728,115
5436,我的妹妹哪有这么可爱！,1896,11234
5437,美少女战士S剧场版 竹取公主的恋人,2142,88
5467,魔动王,1747,951
5468,剑勇传说 铁刃,2350,238
5474,滑头鬼之孙,3379,2944
5475,绝对可怜CHILDREN,2206,325
5487,阿尔卑斯山的少女,513,192
5490,南瓜剪刀,2795,172
5491,音响生命体,3082,249
5495,再续前缘,4730,61
5498,破刃之剑 第一章 觉醒之刻,2390,969
5499,破刃之剑 第二章 诀别之路,2033,833
5640,对学生会长的忠告,3539,287
5646,滑头鬼之孙,3379,2944
5647,学园默示录,3580,5155
5648,玩伴猫耳娘,5683,1046
5649,妄想学生会,827,6879
5650,祝福的钟声,6794,689
5651,强袭魔女2,1623,1665
5652,大神与七位伙伴,4692,2693
5653,尸鬼,1161,4152
5654,传说中勇者的传说,2505,2031
5655,世纪末超自然学院,4090,1235
5656,圣诞之吻SS,1751,3061
5658,超元气三姐妹,1149,1950
5659,战国BASARA 贰,3143,780
5694,萩萩公主,279,449
5753,飞出个未来 第6季,363,96
5779,心灵侦探八云,5813,1113
5826,德玛娜说少女,6015,125
5832,黑塔利亚剧场版,4132,600
5835,特别车队,1318,82
5848,太阳之子,6718,169
5864,雪孩子,897,734
5868,黑猫警长,1189,1552
5870,九色鹿,498,1172
5871,舒克和贝塔,1323,1257
5874,最终兵器彼女 Another love song,2005,446
5881,女子高中生,4243,250
5906,黑礁 Roberta’s Blood Trail,452,2483
5910,初瓣,3494,152
5918,水脑袋,2480,96
5919,打，打个大西瓜,1055,832
5921,宵星传说～首鸣～,1501,510
5927,森林好小子,1081,177
5941,星空奇迹,6657,103
5961,少女派别,2917,619
5964,人生交叉点,3431,55
5972,机动战士高达00 先驱者的觉醒,2791,2197
5976,只有神知道的世界,1626,5913
5977,最游记,2546,565
5997,飞跃巅峰！剧场版,599,556
5998,飞跃巅峰2！剧场版,521,542
6007,一击杀虫!! 小惠惠,5521,185
6021,八云立,3233,56
6048,新世纪福音战士剧场版 死与新生,110,6013
6049,新世纪福音战士剧场版 Air/真心为你,6,11938
6063,NHK15个动画短片,710,1689
6235,苹果核战记2,2913,405
6254,机械女神J,2384,96
6256,风之大陆,3366,118
6326,平衡,1116,224
6375,梦幻妖子,4239,90
6389,我的主人爱作怪,4435,738
6390,游戏王－怪兽之决斗,321,2174
6414,我的裘可妹妹,4182,160
6437,恶童,1167,801
6473,怪物猎人日记 岌岌可危的猫猫村 ☆猫猫千钧一发☆,3212,195
6476,雷锋的故事,7676,723
6499,柔软三国志 突刺!吕布子,5888,56
6501,烈火之炎,3395,109
6504,低俗灵白日梦,4960,72
6591,恋爱暴君,2124,584
6592,百日蔷薇,3423,243
6593,鬼神童子,2661,227
6605,三眼神童,1620,357
6609,风－心之呼吸,5334,69
6623,紧扣的星星,4300,1017
6649,玩具总动员,1179,1431
6650,玩具总动员2,2031,926
6651,玩具总动员3,699,1113
6751,草莓100% 恋爱开始!? 摄影合宿 ～动摇的心向东向西～,3439,224
6752,草莓100% Original DVD,4172,204
6755,草莓100% Special,3611,241
6756,来来猫 第二季,580,213
6776,柯南对基德对铁剑 宝刀争夺大决战,4936,431
6781,娜娜,197,2418
6811,海月姬,994,1318
6812,文学少女 做梦少女的前奏曲,3816,849
6813,文学少女 翱翔于天空的天使的镇魂曲,3614,826
